year,office,district,name,party,incumbent,dp_win,dr_win,rp_win,rr_win,g_win
2016,State Rep 110,110,Rose,D,Y,TRUE,NA,NA,NA,NA
2016,State Rep 110,110,Crenshaw,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 116,116,Arevalo,D,N,TRUE,NA,NA,NA,NA
2016,State Rep 116,116,Golando,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 116,116,Resendez,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 118,118,Uresti,D,N,TRUE,NA,NA,NA,TRUE
2016,State Rep 118,118,Farias,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 120,120,Miller,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 120,120,Gervin-Hawkins,D,N,FALSE,TRUE,NA,NA,TRUE
2016,State Rep 120,120,Salas,D,N,FALSE,FALSE,NA,NA,NA
2016,State Rep 120,120,Hall,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 120,120,Darnell,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 124,124,Minjarez,D,Y,TRUE,NA,NA,NA,NA
2016,State Rep 124,124,Contreras,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 126,126,Dawson-Thomas,D,N,TRUE,NA,NA,NA,FALSE
2016,State Rep 126,126,Hernandez,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 131,131,Allen,D,Y,TRUE,NA,NA,NA,NA
2016,State Rep 131,131,Shike,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 137,137,Wu,D,Y,TRUE,NA,NA,NA,TRUE
2016,State Rep 137,137,Pollard,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 139,139,Willis,D,N,FALSE,FALSE,NA,NA,NA
2016,State Rep 139,139,Johnson,D,N,FALSE,TRUE,NA,NA,NA
2016,State Rep 139,139,Bates,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 139,139,Ford,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 144,144,Perez,D,N,TRUE,NA,NA,NA,TRUE
2016,State Rep 144,144,Wheeler,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 144,144,Aldape,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 148,148,Farrar,D,Y,TRUE,NA,NA,NA,NA
2016,State Rep 148,148,Wilson,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 149,149,Vo,D,Y,TRUE,NA,NA,NA,TRUE
2016,State Rep 149,149,Smith,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 27,27,Reynolds,D,Y,FALSE,TRUE,NA,NA,TRUE
2016,State Rep 27,27,Bartholomew,D,N,FALSE,FALSE,NA,NA,NA
2016,State Rep 27,27,Brown,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 27,27,Henderson,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 33,33,Jacobs,D,N,TRUE,NA,NA,NA,FALSE
2016,State Rep 33,33,Padgett,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 36,36,Munoz,D,Y,TRUE,NA,NA,NA,NA
2016,State Rep 36,36,Padron,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 37,37,Oliveira,D,Y,TRUE,NA,NA,NA,NA
2016,State Rep 37,37,De Leon,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 49,49,Hinojosa,D,N,TRUE,NA,NA,NA,TRUE
2016,State Rep 49,49,Way,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 49,49,Fischer,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 49,49,Rocap,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 49,49,Dunaway,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 49,49,Shrum,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 49,49,Johnson,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 54,54,Blankenship,D,N,TRUE,NA,NA,NA,FALSE
2016,State Rep 54,54,Carter,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 64,64,Flanagan,D,N,TRUE,NA,NA,NA,FALSE
2016,State Rep 64,64,Greco,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 75,75,Gonzalez,D,Y,TRUE,NA,NA,NA,NA
2016,State Rep 75,75,Quintanilla,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 77,77,Ortega,D,N,TRUE,NA,NA,NA,NA
2016,State Rep 77,77,Lopez,D,N,FALSE,NA,NA,NA,NA
2016,State Rep 97,97,Tarrant,D,N,TRUE,NA,NA,NA,FALSE
2016,State Rep 97,97,McKernon,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 100,100,Johnson,D,Y,TRUE,NA,NA,NA,NA
2018,State Rep 100,100,Crenshaw,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 104,104,Gonzalez,D,N,TRUE,NA,NA,NA,NA
2018,State Rep 104,104,Alonzo,D,Y,FALSE,NA,NA,NA,NA
2018,State Rep 105,105,Meza,D,N,TRUE,NA,NA,NA,TRUE
2018,State Rep 105,105,Jenkins,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 106,106,Thompson,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 106,106,Rhea,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 108,108,Cattanach,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 108,108,Duffy,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 109,109,Jones,D,N,FALSE,FALSE,NA,NA,NA
2018,State Rep 109,109,Sherman,D,N,FALSE,TRUE,NA,NA,NA
2018,State Rep 109,109,Walton,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 109,109,Graham,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 113,113,Bowers,D,N,TRUE,NA,NA,NA,TRUE
2018,State Rep 113,113,Ingram,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 115,115,Johnson,D,N,TRUE,NA,NA,NA,TRUE
2018,State Rep 115,115,Bower,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 116,116,Martinez Fischer,D,N,TRUE,NA,NA,NA,TRUE
2018,State Rep 116,116,Arevalo,D,Y,FALSE,NA,NA,NA,NA
2018,State Rep 117,117,Cortez,D,Y,TRUE,NA,NA,NA,TRUE
2018,State Rep 117,117,DeDeaux,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 118,118,Pacheco,D,N,TRUE,NA,NA,NA,TRUE
2018,State Rep 118,118,Uresti,D,Y,FALSE,NA,NA,NA,NA
2018,State Rep 12,12,Arnold,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 12,12,Miller,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 124,124,Minjarez,D,Y,TRUE,NA,NA,NA,TRUE
2018,State Rep 124,124,Contreras,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 126,126,Hurtado,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 126,126,Fizer,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 132,132,Calanni,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 132,132,Pena,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 133,133,Moore,D,N,FALSE,FALSE,NA,NA,NA
2018,State Rep 133,133,Schexnayder,D,N,FALSE,TRUE,NA,NA,FALSE
2018,State Rep 133,133,Tejas,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 134,134,Sawyer,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 134,134,Oliver,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 138,138,Milasincic,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 138,138,Pool,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 139,139,Johnson,D,Y,TRUE,NA,NA,NA,TRUE
2018,State Rep 139,139,Bates,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 14,14,Wilkinson,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 14,14,Vidal,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 142,142,Dutton,D,Y,TRUE,NA,NA,NA,NA
2018,State Rep 142,142,Bonton,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 146,146,Thierry,D,Y,TRUE,NA,NA,NA,TRUE
2018,State Rep 146,146,Owens,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 146,146,Soliz,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 147,147,Coleman,D,Y,TRUE,NA,NA,NA,TRUE
2018,State Rep 147,147,Espinoza,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 27,27,Reynolds,D,Y,TRUE,NA,NA,NA,NA
2018,State Rep 27,27,Carter,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 28,28,Scoggins,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 28,28,White,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 29,29,Presley,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 29,29,Forbis,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 31,31,Guillen,D,Y,TRUE,NA,NA,NA,NA
2018,State Rep 31,31,Garza,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 37,37,Oliveira,D,Y,FALSE,FALSE,NA,NA,NA
2018,State Rep 37,37,Dominguez,D,N,FALSE,TRUE,NA,NA,NA
2018,State Rep 37,37,Alonzo,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 41,41,Guerra,D,Y,TRUE,NA,NA,NA,TRUE
2018,State Rep 41,41,Pinkard,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 45,45,Bell-Metereau,D,N,FALSE,FALSE,NA,NA,NA
2018,State Rep 45,45,Zwiener,D,N,FALSE,TRUE,NA,NA,TRUE
2018,State Rep 45,45,Carnes,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 46,46,Vela,D,N,FALSE,FALSE,NA,NA,NA
2018,State Rep 46,46,Cole,D,N,FALSE,TRUE,NA,NA,TRUE
2018,State Rep 46,46,Dukes,D,Y,FALSE,NA,NA,NA,NA
2018,State Rep 46,46,Cortez,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 46,46,McKinney,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 46,46,Baker,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 47,47,Goodwin,D,N,FALSE,TRUE,NA,NA,TRUE
2018,State Rep 47,47,Fowler,D,N,FALSE,FALSE,NA,NA,NA
2018,State Rep 47,47,Soltes,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 47,47,Aylor,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 47,47,Simpson,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 53,53,Ertel,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 53,53,Herrera,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 63,63,Haines,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 63,63,Wolf,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 64,64,Pruneda,D,N,FALSE,FALSE,NA,NA,NA
2018,State Rep 64,64,Morris,D,N,FALSE,TRUE,NA,NA,FALSE
2018,State Rep 64,64,Farmer,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 75,75,Gonzalez,D,Y,TRUE,NA,NA,NA,NA
2018,State Rep 75,75,Fermath,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 84,84,Fields,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 84,84,Carrizales,D,N,FALSE,NA,NA,NA,NA
2018,State Rep 93,93,Bean,D,N,TRUE,NA,NA,NA,FALSE
2018,State Rep 93,93,Mathews,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 100,100,Birabil,D,Y,FALSE,FALSE,NA,NA,NA
2020,State Rep 100,100,Crockett,D,N,FALSE,TRUE,NA,NA,NA
2020,State Rep 100,100,Crenshaw,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 100,100,Clayton,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 100,100,Armstrong,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 100,100,Stafford,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 108,108,Cattanach,D,N,TRUE,NA,NA,NA,FALSE
2020,State Rep 108,108,Terry,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 108,108,Ervin,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 109,109,Sherman,D,Y,TRUE,NA,NA,NA,TRUE
2020,State Rep 109,109,Graham,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 116,116,Martinez Fischer,D,Y,TRUE,NA,NA,NA,TRUE
2020,State Rep 116,116,Bohl,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 119,119,Campos,D,N,FALSE,TRUE,NA,NA,TRUE
2020,State Rep 119,119,Ramos,D,N,FALSE,FALSE,NA,NA,NA
2020,State Rep 119,119,Villasana,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 121,121,Montoya,D,N,TRUE,NA,NA,NA,FALSE
2020,State Rep 121,121,Moyer DeFelice,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 121,121,Guerra,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 126,126,Hurtado,D,N,TRUE,NA,NA,NA,FALSE
2020,State Rep 126,126,Fizer,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 128,128,Williams,D,N,TRUE,NA,NA,NA,FALSE
2020,State Rep 128,128,Markle,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 131,131,Allen,D,Y,TRUE,NA,NA,NA,NA
2020,State Rep 131,131,Patton,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 131,131,Lashley,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 134,134,Johnson,D,N,TRUE,NA,NA,NA,TRUE
2020,State Rep 134,134,Powers,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 134,134,Bose,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 138,138,Bacy,D,N,FALSE,TRUE,NA,NA,FALSE
2020,State Rep 138,138,Pool,D,N,FALSE,FALSE,NA,NA,NA
2020,State Rep 138,138,Wallenstein,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 139,139,Johnson,D,Y,TRUE,NA,NA,NA,TRUE
2020,State Rep 139,139,Thibodeaux,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 14,14,Dudding,D,N,TRUE,NA,NA,NA,FALSE
2020,State Rep 14,14,Rahman,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 141,141,Thompson,D,Y,TRUE,NA,NA,NA,NA
2020,State Rep 141,141,Franklyn,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 142,142,Dutton,D,Y,FALSE,TRUE,NA,NA,TRUE
2020,State Rep 142,142,Davis,D,N,FALSE,FALSE,NA,NA,NA
2020,State Rep 142,142,Ruiz,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 142,142,Bonton,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 146,146,Thierry,D,Y,TRUE,NA,NA,NA,TRUE
2020,State Rep 146,146,Woods,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 147,147,Coleman,D,Y,TRUE,NA,NA,NA,NA
2020,State Rep 147,147,Wagner,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 147,147,Ross,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 148,148,Eastman,D,Y,FALSE,FALSE,NA,NA,NA
2020,State Rep 148,148,Morales Shaw,D,N,FALSE,TRUE,NA,NA,TRUE
2020,State Rep 148,148,Garcia,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 148,148,Reyes-Revilla,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 148,148,Wolf,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 26,26,Lalani,D,N,FALSE,FALSE,NA,NA,NA
2020,State Rep 26,26,DeMerchant,D,N,FALSE,TRUE,NA,NA,FALSE
2020,State Rep 26,26,Oberoi,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 26,26,Allen,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 27,27,Reynolds,D,Y,TRUE,NA,NA,NA,TRUE
2020,State Rep 27,27,Ross,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 36,36,Munoz,D,Y,TRUE,NA,NA,NA,NA
2020,State Rep 36,36,Padron,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 37,37,Dominguez,D,Y,TRUE,NA,NA,NA,NA
2020,State Rep 37,37,Medina,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 38,38,Lucio,D,Y,TRUE,NA,NA,NA,NA
2020,State Rep 38,38,Gamez,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 41,41,Guerra,D,Y,TRUE,NA,NA,NA,TRUE
2020,State Rep 41,41,Gonzales,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 45,45,Zwiener,D,Y,TRUE,NA,NA,NA,TRUE
2020,State Rep 45,45,Posada,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 51,51,Rodriguez,D,Y,TRUE,NA,NA,NA,TRUE
2020,State Rep 51,51,Sanchez,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 65,65,Beckley,D,Y,TRUE,NA,NA,NA,TRUE
2020,State Rep 65,65,Dixon,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 66,66,Hirsch,D,N,TRUE,NA,NA,NA,FALSE
2020,State Rep 66,66,Garza Lopez,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 67,67,Adair,D,N,FALSE,FALSE,NA,NA,NA
2020,State Rep 67,67,Sanchez,D,N,FALSE,TRUE,NA,NA,FALSE
2020,State Rep 67,67,Hernandez,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 67,67,Lo,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 74,74,Morales,D,N,TRUE,NA,NA,NA,TRUE
2020,State Rep 74,74,Cantu,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 74,74,Garza,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 76,76,Ordaz Perez,D,N,TRUE,NA,NA,NA,NA
2020,State Rep 76,76,Tamayo,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 80,80,King,D,Y,TRUE,NA,NA,NA,NA
2020,State Rep 80,80,Valdez,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 83,83,Perry-Franks,D,N,TRUE,NA,NA,NA,FALSE
2020,State Rep 83,83,Barrick,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 89,89,Ash,D,N,TRUE,NA,NA,NA,FALSE
2020,State Rep 89,89,Cocks,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 92,92,Whitfield,D,N,TRUE,NA,NA,NA,FALSE
2020,State Rep 92,92,Riddell,D,N,FALSE,NA,NA,NA,NA
2020,State Rep 97,97,Beck,D,N,TRUE,NA,NA,NA,FALSE
2020,State Rep 97,97,Willis,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 100,100,Crenshaw,D,N,FALSE,FALSE,NA,NA,NA
2022,State Rep 100,100,Jones,D,N,FALSE,TRUE,NA,NA,TRUE
2022,State Rep 100,100,Clayton,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 100,100,Hawkins,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 108,108,Ginsberg,D,N,TRUE,NA,NA,NA,FALSE
2022,State Rep 108,108,Heald,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 113,113,Bowers,D,Y,TRUE,NA,NA,NA,NA
2022,State Rep 113,113,Nkanga,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 114,114,Guio,D,N,FALSE,FALSE,NA,NA,NA
2022,State Rep 114,114,Bryant,D,N,FALSE,TRUE,NA,NA,TRUE
2022,State Rep 114,114,Scudder,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 114,114,Leal,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 114,114,Gearing,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 121,121,Moyer DeFelice,D,N,TRUE,NA,NA,NA,FALSE
2022,State Rep 121,121,Gregory,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 124,124,Garcia,D,N,TRUE,NA,NA,NA,TRUE
2022,State Rep 124,124,Lopez,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 124,124,Gilmore,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 125,125,Lopez,D,Y,TRUE,NA,NA,NA,TRUE
2022,State Rep 125,125,Garza,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 13,13,Davis,D,N,TRUE,NA,NA,NA,FALSE
2022,State Rep 13,13,Peacock,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 131,131,Allen,D,Y,TRUE,NA,NA,NA,TRUE
2022,State Rep 131,131,Guillory,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 131,131,Dillard,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 132,132,Campbell,D,N,TRUE,NA,NA,NA,FALSE
2022,State Rep 132,132,West,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 142,142,Dutton,D,Y,TRUE,NA,NA,NA,NA
2022,State Rep 142,142,Houston,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 147,147,Jones,D,N,FALSE,TRUE,NA,NA,NA
2022,State Rep 147,147,Keys Bess,D,N,FALSE,FALSE,NA,NA,NA
2022,State Rep 147,147,Flowers,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 147,147,Wagner,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 147,147,Subramanian,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 147,147,Ik-Ejiofor,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 147,147,Hines,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 22,22,Trahan,D,N,FALSE,FALSE,NA,NA,NA
2022,State Rep 22,22,Hayes,D,N,FALSE,TRUE,NA,NA,TRUE
2022,State Rep 22,22,Weber,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 26,26,Lee,D,N,TRUE,NA,NA,NA,FALSE
2022,State Rep 26,26,Allen,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 27,27,Reynolds,D,Y,TRUE,NA,NA,NA,TRUE
2022,State Rep 27,27,Carreon,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 33,33,Lynskey,D,N,TRUE,NA,NA,NA,FALSE
2022,State Rep 33,33,Haase,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 37,37,Cortez,D,N,FALSE,FALSE,NA,NA,NA
2022,State Rep 37,37,Villarreal,D,N,FALSE,TRUE,NA,NA,FALSE
2022,State Rep 37,37,Puente,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 38,38,Gamez,D,N,TRUE,NA,NA,NA,NA
2022,State Rep 38,38,Gracia,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 42,42,Raymond,D,Y,TRUE,NA,NA,NA,TRUE
2022,State Rep 42,42,Delgado,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 45,45,Zwiener,D,Y,TRUE,NA,NA,NA,TRUE
2022,State Rep 45,45,Villescaz,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 45,45,Mejia,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 50,50,Talarico,D,N,TRUE,NA,NA,NA,TRUE
2022,State Rep 50,50,Alcorta,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 51,51,Flores,D,N,TRUE,NA,NA,NA,TRUE
2022,State Rep 51,51,Valadez-Mata,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 51,51,Worthington,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 51,51,Campos-O'Neal,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 51,51,Cadenas,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 51,51,Hendrix,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 51,51,Arn,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 70,70,Garcia Hernandez,D,N,FALSE,FALSE,NA,NA,NA
2022,State Rep 70,70,Plesa,D,N,FALSE,TRUE,NA,NA,TRUE
2022,State Rep 70,70,Sanchez,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 75,75,Gonzalez,D,Y,TRUE,NA,NA,NA,TRUE
2022,State Rep 75,75,Rodriguez,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 76,76,Lalani,D,N,FALSE,TRUE,NA,NA,TRUE
2022,State Rep 76,76,Johnson,D,N,FALSE,FALSE,NA,NA,NA
2022,State Rep 76,76,DeMerchant,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 76,76,Burnett,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 79,79,Ordaz Perez,D,N,TRUE,NA,NA,NA,NA
2022,State Rep 79,79,Fierro,D,Y,FALSE,NA,NA,NA,NA
2022,State Rep 92,92,Bhojani,D,N,TRUE,NA,NA,NA,TRUE
2022,State Rep 92,92,Scott,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 92,92,Sharma,D,N,FALSE,NA,NA,NA,NA
2022,State Rep 97,97,McLaurin,D,N,TRUE,NA,NA,NA,FALSE
2022,State Rep 97,97,Rector,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 100,100,Jones,D,Y,TRUE,NA,NA,NA,NA
2024,State Rep 100,100,Caraway,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 100,100,Crenshaw,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 100,100,McFarlane,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 108,108,Ginsberg,D,N,TRUE,NA,NA,NA,FALSE
2024,State Rep 108,108,Simon,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 109,109,Davis,D,N,TRUE,NA,NA,NA,NA
2024,State Rep 109,109,Walton,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 115,115,Garcia Hernandez,D,N,TRUE,NA,NA,NA,TRUE
2024,State Rep 115,115,Rumsey,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 115,115,Cornwallis,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 118,118,Carranza,D,N,TRUE,NA,NA,NA,FALSE
2024,State Rep 118,118,Quezada,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 119,119,Campos,D,Y,TRUE,NA,NA,NA,TRUE
2024,State Rep 119,119,Fuentes,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 121,121,Swift,D,N,TRUE,NA,NA,NA,FALSE
2024,State Rep 121,121,Sinha,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 125,125,Lopez,D,Y,TRUE,NA,NA,NA,NA
2024,State Rep 125,125,Garza,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 130,130,Robinson,D,N,TRUE,NA,NA,NA,FALSE
2024,State Rep 130,130,Arturo,D,N,FALSE,NA,NA,NA,NA
2024,State Rep 131,131,Allen,D,Y,TRUE,NA,NA,NA,NA
